NCT ID,Acronym,Overall Status,Start Date,Conditions,Interventions,Locations,Primary Completion Date,Study First Post Date,Last Update Post Date,Study Type,Phases,Sponsor,Sponsor Type,Disease
NCT04074928,Unknown,COMPLETED,2019-09-06,"Influenza, Human, Virus Diseases","QIVc, Comparator QIV","Mobile - United States, Anaheim - United States, Downey - United States, Ontario - United States, Paramount - United States, Sacramento - United States, San Diego - United States, Miami - United States, Opa-locka - United States, Chamblee - United States, Meridian - United States, El Dorado - United States, Newton - United States, Wichita - United States, Wichita - United States, Bardstown - United States, Louisville - United States, Baton Rouge - United States, Haughton - United States, Metairie - United States, Metairie - United States, Gulfport - United States, Bridgeton - United States, Kansas City - United States, Norfolk - United States, Omaha - United States, Albuquerque - United States, Binghamton - United States, Dayton - United States, Dayton - United States, Dakota Dunes - United States, Nashville - United States, Austin - United States, Fort Worth - United States, Fort Worth - United States, Fort Worth - United States, Houston - United States, Houston - United States, Keller - United States, San Angelo - United States, San Antonio - United States, Tomball - United States, Layton - United States, Salt Lake City - United States, Salt Lake City - United States, West Jordan - United States, Charlottesville - United States",2020-09-03,2019-08-30,2022-01-12,INTERVENTIONAL,PHASE3,Seqirus,INDUSTRY,influenza
NCT05110911,Unknown,UNKNOWN,2020-04-02,"Influenza, Human, SARS-CoV-2 Infection","Influenza vaccination: Fluarix Tetra, Vaxigrip Tetra, Fluquadri, Fluad Quad, Afluia Quad, Flucelvax Quad, SARS-CoV-2 vaccination: Comirnaty or Vaxzevria","New Lambton Heights - Australia, Westmead - Australia, Brisbane - Australia, Adelaide - Australia, Melbourne - Australia, Nedlands - Australia",2023-11-01,2021-11-08,2022-11-14,OBSERVATIONAL,Not Available,University of Melbourne,OTHER,influenza
NCT00603811,Unknown,COMPLETED,2007-09,Influenza Infection,"VAX102 [Flagellin.HuM2e], Placebo","Lenexa - United States, Galveston - United States",2008-10,2008-01-29,2014-09-23,INTERVENTIONAL,PHASE1,VaxInnate Corporation,INDUSTRY,influenza
NCT02897011,2 wk MTX,UNKNOWN,2016-09,"Rheumatoid Arthritis, Influenza, Methotrexate",Methotrexate,"Bundang - Korea, Republic of, Seoul - Korea, Republic of, Seoul - Korea, Republic of",2017-08,2016-09-12,2016-10-27,INTERVENTIONAL,NA,Seoul National University Hospital,OTHER,influenza
NCT03020628,Unknown,COMPLETED,2016-10,"Influenza, Human","NBP607-QIV, NBP607-TIV","Ansan - Korea, Republic of, Daejeon - Korea, Republic of, Goyang - Korea, Republic of, Incheon - Korea, Republic of, Incheon - Korea, Republic of, Jeonju - Korea, Republic of, Seoul - Korea, Republic of, Seoul - Korea, Republic of, Seoul - Korea, Republic of, Seoul - Korea, Republic of, Seoul - Korea, Republic of, Wonju - Korea, Republic of",2017-03,2017-01-13,2017-11-01,INTERVENTIONAL,PHASE3,"SK Chemicals Co., Ltd.",INDUSTRY,influenza
NCT03600428,Unknown,COMPLETED,2018-10-15,"Asthma in Children, Vaccine Adverse Reaction, Vaccine Reaction, Asthma, Wheezing, Influenza","Live Attenuated Influenza Vaccine (LAIV), Inactivated Influenza Vaccine (IIV)","Durham - United States, Cincinnati - United States, Nashville - United States",2020-03-20,2018-07-26,2021-03-16,INTERVENTIONAL,PHASE4,Vanderbilt University Medical Center,OTHER,influenza
NCT06382311,Unknown,RECRUITING,2024-04-18,"Influenza, Human","Flu Pandemic mRNA_Dose level 1, Flu Pandemic mRNA_Dose level 2, Flu Pandemic mRNA_ Dose level 3., Flu Pandemic mRNA_ Dose level 4, Flu Pandemic mRNA_Dose level 5, Flu Pandemic mRNA_Dose level 6, Flu Pandemic mRNA_Dose level 7, Placebo","Anniston - United States, Little Rock - United States, Fort Collins - United States, Fort Myers - United States, West Palm Beach - United States, Chamblee - United States, El Dorado - United States, Lenexa - United States, Lexington - United States, Kansas City - United States, Omaha - United States, Las Vegas - United States, Rochester - United States, Greensboro - United States, Winston-Salem - United States, Edmond - United States, Yukon - United States, Philadelphia - United States, Austin - United States, Norfolk - United States, Seattle - United States",2024-08-21,2024-04-24,2024-04-24,INTERVENTIONAL,PHASE2,GlaxoSmithKline,INDUSTRY,influenza
NCT00992511,Unknown,COMPLETED,2009-10-14,Influenza,"GSK investigational vaccine GSK2340272A, GSK investigational vaccine GSK2340272A, GSK investigational vaccine GSK2340272A, GSK investigational vaccine GSK2340272A","Dresden - Germany, Dresden - Germany, Freiberg - Germany, Leipzig - Germany",2010-11-09,2009-10-09,2019-01-31,INTERVENTIONAL,PHASE3,GlaxoSmithKline,INDUSTRY,influenza
NCT00540228,Unknown,COMPLETED,2007-10-05,Influenza,"Influenza Vaccine GSK1247446A - 4 different formulations, Fluarix™","Caen cedex 4 - France, Lagord - France, Lille - France, Paris Cedex 18 - France, Paris - France, Toulouse - France, Tuebingen - Germany, Wuerzburg - Germany, Dresden - Germany, Freiberg - Germany, Schmiedeberg - Germany, Barcelona - Spain, Barcelona - Spain, Madrid - Spain, Madrid - Spain",2008-05-08,2007-10-05,2019-06-14,INTERVENTIONAL,PHASE2,GlaxoSmithKline,INDUSTRY,influenza
NCT00356798,Unknown,COMPLETED,2005-12,Influenza,"an inactivated whole virion H5N1 vaccine, adjuvanted",Beijing - China,Unknown Date,2006-07-26,2007-11-09,INTERVENTIONAL,PHASE1,"Sinovac Biotech Co., Ltd",INDUSTRY,influenza
NCT05138705,Unknown,COMPLETED,2021-12-14,"Influenza, Human",Quadrivalent Influenza Virus Split Vaccine,Tai'an City - China,2022-02-28,2021-12-01,2023-08-14,INTERVENTIONAL,PHASE4,Shanghai Institute Of Biological Products,INDUSTRY,influenza
NCT03644498,Unknown,COMPLETED,2018-05-02,Cancer,Non-Interventional,Princeton - United States,2018-10-16,2018-08-23,2024-01-18,OBSERVATIONAL,Not Available,Bristol-Myers Squibb,INDUSTRY,influenza
NCT00386698,Unknown,COMPLETED,2006-10,Influenza,"Fluarix, adjuvanted influenza vaccine",Gent - Belgium,Unknown Date,2006-10-11,2016-10-07,INTERVENTIONAL,PHASE2,GlaxoSmithKline,INDUSTRY,influenza
NCT05277298,PHIRST-C,UNKNOWN,2020-07-01,"SARS-CoV-2 Infection, Influenza, Respiratory Syncytial Virus (RSV)",No interventions listed,"Agincourt - South Africa, Klerksdorp - South Africa",2022-12-30,2022-03-14,2022-03-14,OBSERVATIONAL,Not Available,"National Institute for Communicable Diseases, South Africa",OTHER,influenza
NCT01227798,Unknown,UNKNOWN,2010-11,Influenza,"Interferon alfacon-1, Placebo",Toronto - Canada,2011-11,2010-10-25,2010-10-25,INTERVENTIONAL,PHASE2,"University Health Network, Toronto",OTHER,influenza
NCT05095545,Unknown,COMPLETED,2017-11-13,Influenza,"AV5080, Placebo","Kazan - Russian Federation, Moscow - Russian Federation, Nizhny Novgorod - Russian Federation, Podolsk - Russian Federation, Rostov-on-Don - Russian Federation, Saint Petersburg - Russian Federation, Saint Petersburg - Russian Federation, Stavropol' - Russian Federation, Voronezh - Russian Federation, Yaroslavl - Russian Federation",2019-08-07,2021-10-27,2021-10-27,INTERVENTIONAL,PHASE2,Viriom,INDUSTRY,influenza
NCT00764998,Unknown,COMPLETED,2008-10,"Influenza, HIV",Fluviral,"Calgary - Canada, Edmonton - Canada, Vancouver - Canada, Vancouver - Canada, Halifax - Canada, Hamilton - Canada, London - Canada, Ottawa - Canada, Toronto - Canada, Toronto - Canada, Toronto - Canada, Windsor - Canada, Montreal - Canada",2009-04,2008-10-02,2017-04-28,INTERVENTIONAL,PHASE3,Ottawa Hospital Research Institute,OTHER,influenza
NCT06850298,Unknown,NOT_YET_RECRUITING,2025-03,Influenza,Pasteurized milk contaminated with killed A(H5) virus,Atlanta - United States,2025-05,2025-02-27,2025-02-27,INTERVENTIONAL,NA,Emory University,OTHER,influenza
NCT00954798,Unknown,COMPLETED,2009-08,"Influenza, Swine-origin A/H1N1 Influenza","Swine A/H1N1 influenza vaccine (split virion, inactivated), Swine A/H1N1 influenza vaccine (split virion, inactivated), Swine A/H1N1 influenza vaccine (split virion, inactivated)","Angers - France, Chateau Gontier - France, Cherbourg - France, Equeurdreville - France, Laval - France, Tierce - France",2010-12,2009-08-07,2014-01-14,INTERVENTIONAL,PHASE2,"Sanofi Pasteur, a Sanofi Company",INDUSTRY,influenza
NCT02480998,Unknown,COMPLETED,2015-02,"Influenza, Human","IL-YANG Flu Vaccine QIV 0.5mL, IL-YANG Flu Vaccine TIV 0.5mL",No locations listed,2015-04,2015-06-25,2020-08-11,INTERVENTIONAL,PHASE2,"Il-Yang Pharm. Co., Ltd.",INDUSTRY,influenza
NCT04629105,RECOVER,ACTIVE_NOT_RECRUITING,2020-07-24,"ARDS, Human, Covid19","Longeveron Mesenchymal Stem Cells (LMSCs), Placebo","Miami - United States, Baltimore - United States, Winston-Salem - United States",2024-06,2020-11-16,2024-02-20,INTERVENTIONAL,PHASE1,Longeveron Inc.,INDUSTRY,influenza
NCT00396305,Unknown,TERMINATED,2006-11,Influenza,"Placebo, Trivalent Inactivated Influenza",Norfolk - United States,2007-09,2006-11-06,2010-08-27,INTERVENTIONAL,PHASE4,National Institute of Allergy and Infectious Diseases (NIAID),NIH,influenza
NCT00800605,Unknown,COMPLETED,2008-12,Influenza,"Vero cell-derived, trivalent, seasonal influenza vaccine, Placebo: Phosphate-buffered saline","Tucson - United States, Sacramento - United States, San Diego - United States, San Francisco - United States, Denver - United States, Coral Gables - United States, Jacksonville - United States, Miami - United States, Pembroke Pines - United States, South Miami - United States, Stockbridge - United States, Chicago - United States, Lenexa - United States, Overland Park - United States, Lexington - United States, Metairie - United States, Kansas City - United States, St. Louis - United States, St. Louis - United States, Omaha - United States, Endwell - United States, Rochester - United States, Raleigh - United States, Raleigh - United States, Cincinnati - United States, Warwick - United States, Spartanburg - United States, Rapid City - United States, Nashville - United States, Austin - United States, Ft. Worth - United States, San Angelo - United States, Salt Lake City - United States, West Jordan - United States, Burke - United States, Norfolk - United States",2009-05,2008-12-02,2015-10-29,INTERVENTIONAL,PHASE3,"Resilience Government Services, Inc.",INDUSTRY,influenza
NCT06208683,Unknown,ACTIVE_NOT_RECRUITING,2023-11-04,"Mumps, Influenza","Mumps vaccine, Live (MV), Influenza Vaccine, inactivated, quadrivlent(QIV)","Xianyang - China, Xianyang - China, Yulin - China",2024-02-02,2024-01-17,2024-01-17,INTERVENTIONAL,PHASE4,"Sinovac Biotech Co., Ltd",INDUSTRY,influenza
NCT01249183,Unknown,COMPLETED,2010-10,"Diphtheria, Tetanus, Pertussis, Poliomyelitis","Concomitant administration, Separate administration","Angers - France, Châtellerault - France, Clermont-Ferrand - France, Gieres - France, Grenoble - France, Hérouville Saint-Clair - France, La Rochelle - France, Lyon - France, Poitiers - France, Strasbourg - France, Tierce - France, Tours - France, Berlin - Germany, Dresden - Germany, Essen - Germany, Hamburg - Germany, Heilbronn - Germany, Künzing - Germany, Potsdam - Germany, Reichenbach - Germany",2011-09,2010-11-29,2017-09-11,INTERVENTIONAL,PHASE3,"Sanofi Pasteur, a Sanofi Company",INDUSTRY,influenza
NCT02559505,Unknown,COMPLETED,2015-10,Influenza,"Seasonal IIV 0.25 mL dose, Natural influenza infection, Seasonal IIV 0.5 mL dose",Rochester - United States,2020-07-03,2015-09-24,2021-09-02,INTERVENTIONAL,NA,University of Rochester,OTHER,influenza
NCT00993083,Unknown,COMPLETED,2009-06,Influenza,MVA-NP+M1,"Southampton - United Kingdom, Oxford - United Kingdom",2010-03,2009-10-09,2011-08-11,INTERVENTIONAL,PHASE2,University of Oxford,OTHER,influenza
NCT00885105,Unknown,COMPLETED,2005-10,Influenza,"Influenza Virus Vaccine, Influenza Virus Vaccine","Little Rock - United States, Marietta - United States, Durham - United States, Dayton - United States, Pittsburgh - United States, Seattle - United States",2006-01,2009-04-21,2016-04-14,INTERVENTIONAL,PHASE3,"Sanofi Pasteur, a Sanofi Company",INDUSTRY,influenza
NCT05052697,Unknown,COMPLETED,2021-09-13,"Influenza, Human","mIRV, bIRV AB, qIRV, QIV, bIRV AA, bIRV BB","Athens - United States, Athens - United States, Phoenix - United States, Phoenix - United States, Phoenix - United States, Tucson - United States, Tucson - United States, Murrieta - United States, Orange - United States, Riverside - United States, Tustin - United States, Aurora - United States, Aurora - United States, New Haven - United States, New Haven - United States, New Haven - United States, Coral Gables - United States, Daytona Beach - United States, Delray Beach - United States, Fleming Island - United States, Fleming Island - United States, Fort Lauderdale - United States, Fort Myers - United States, Fort Myers - United States, Fort Myers - United States, Hialeah - United States, Hialeah - United States, Hollywood - United States, Jacksonville - United States, Jacksonville - United States, Jacksonville - United States, Maitland - United States, Miami - United States, Miami - United States, Miami - United States, Miami - United States, Miami - United States, Miami - United States, Miami - United States, Miami - United States, Miami - United States, Miami - United States, Miami - United States, Orlando - United States, Orlando - United States, Palmetto Bay - United States, Pembroke Pines - United States, Port Orange - United States, South Miami - United States, Sunrise - United States, Tampa - United States, Winter Park - United States, Columbus - United States, Columbus - United States, Rincon - United States, Honolulu - United States, Iowa City - United States, Wichita - United States, Wichita - United States, Wichita - United States, Elkridge - United States, Silver Spring - United States, Detroit - United States, Lincoln - United States, Norfolk - United States, Omaha - United States, Omaha - United States, Henderson - United States, Las Vegas - United States, Las Vegas - United States, North Las Vegas - United States, Berlin - United States, Somers Point - United States, Somers Point - United States, New York - United States, New York - United States, Rochester - United States, Rochester - United States, Rochester - United States, Syracuse - United States, Syracuse - United States, Durham - United States, Fayetteville - United States, Monroe - United States, Cleveland - United States, Columbus - United States, Columbus - United States, Columbus - United States, Jenkintown - United States, Little River - United States, Houston - United States, Houston - United States, Humble - United States, Irving - United States, Plano - United States, Sugar Land - United States, Tomball - United States, Tomball - United States, Suffolk - United States, Suffolk - United States",2023-01-27,2021-09-22,2024-03-12,INTERVENTIONAL,PHASE2,Pfizer,INDUSTRY,influenza
NCT02478905,TransFLUas,COMPLETED,2016-01,Human Influenza,Influenza,Zurich - Switzerland,2017-06,2015-06-23,2017-10-31,OBSERVATIONAL,Not Available,University of Zurich,OTHER,influenza
NCT01688297,Unknown,COMPLETED,2012-09,Influenza,"VXA-A1.1 Oral Vaccine, VXA Placebo Tablet",Cypress - United States,2014-05,2012-09-19,2017-05-12,INTERVENTIONAL,PHASE1,Vaxart,INDUSTRY,influenza
NCT00344305,Unknown,COMPLETED,2006-05-01,Healthy,"Trivalent influenza virus vaccine live, intranasal","Little Rock - United States, Marietta - United States, Bardstown - United States, Metairie - United States, Cortland - United States, Elmira - United States, Endwell - United States, Oklahoma City - United States, Pittsburgh - United States, Houston - United States, New Braunfels - United States, San Angelo - United States, Layton - United States, Provo - United States, Burke - United States, Vienna - United States",2006-07-01,2006-06-26,2017-07-24,INTERVENTIONAL,PHASE2,MedImmune LLC,INDUSTRY,influenza
NCT02218697,Unknown,COMPLETED,2014-10-01,Influenza,"Influsplit™ Tetra (Fluarix™ Tetra), Pneumovax™ 23, Placebo (Saline)","Gent - Belgium, Angers - France, Laval - France, Nantes cedex 2 - France, Saint Cyr sur Loire - France, Tours - France",2015-01-14,2014-08-18,2018-04-03,INTERVENTIONAL,PHASE3,GlaxoSmithKline,INDUSTRY,influenza
NCT02550197,Unknown,COMPLETED,2015-09,Influenza,"Quadrivalent influenza vaccine (QIV) (split virion, inactivated) Northern Hemisphere (NH) 2015-2016, Trivalent influenza vaccine (TIV) (split virion, inactivated) NH 2015-2016 formulation","Ansan-si - Korea, Republic of, Incheon - Korea, Republic of, Seoul - Korea, Republic of, Seoul - Korea, Republic of, Seoul - Korea, Republic of",2016-04,2015-09-15,2022-03-28,INTERVENTIONAL,PHASE3,"Sanofi Pasteur, a Sanofi Company",INDUSTRY,influenza
NCT01037205,Unknown,COMPLETED,2009-12,Influenza,"DAS181 dry powder, formulation F02, Respitose ML006 (DMV-Fonterra)","Carmichael - United States, Chula Vista - United States, La Mesa - United States, Lincoln - United States, Los Angeles - United States, Orange - United States, Colorado Springs - United States, Denver - United States, Hialeah - United States, Miami - United States, Orlando - United States, Tampa - United States, Atlanta - United States, Boise - United States, Covington - United States, Silver Spring - United States, North Dartmouth - United States, Bellevue - United States, Henderson - United States, Las Vegas - United States, Stony Brook - United States, Canton - United States, Dayton - United States, Franklin - United States, Groveport - United States, Miamisburg - United States, Oklahoma City - United States, Tulsa - United States, Ashland - United States, Lansdale - United States, Pittsburg - United States, Myrtle Beach - United States, Simpsonville - United States, Rapid City - United States, Johnson City - United States, Austin - United States, Georgetown - United States, San Antonio - United States, Salt Lake City - United States, West Point - United States, West Valley City - United States, Richmond - United States",2011-09,2009-12-22,2014-04-08,INTERVENTIONAL,PHASE2,"Ansun Biopharma, Inc.",INDUSTRY,influenza
