NCT ID,Acronym,Overall Status,Start Date,Conditions,Interventions,Locations,Primary Completion Date,Study First Post Date,Last Update Post Date,Study Type,Phases,Sponsor,Sponsor Type,Disease
NCT01296451,Unknown,COMPLETED,2010-12,Hepatitis C Infection,"MVA-NSmut, AdCh3NSmut, AdCh3NSmut1","Oxford - United Kingdom, Headington, Oxford - United Kingdom, High Wycombe - United Kingdom",2016-01,2011-02-15,2016-04-26,INTERVENTIONAL,PHASE1,ReiThera Srl,INDUSTRY,hepatitis
NCT01159951,Unknown,COMPLETED,2009-01,Hepatitis,Epidemiologic Surveillance System of the Ministry of Health of Panama,Clayton - Panama,2011-08,2010-07-12,2017-06-07,OBSERVATIONAL,Not Available,GlaxoSmithKline,INDUSTRY,hepatitis
NCT02102451,CEASE,UNKNOWN,2014-07,"Hepatitis C, HIV, HIV-HCV Coinfection",No interventions listed,"Burwood - Australia, Katoomba - Australia, Sydney - Australia, Sydney - Australia, Sydney - Australia, Sydney - Australia, Sydney - Australia, Sydney - Australia, Sydney - Australia, Sydney - Australia, Sydney - Australia, Brisbane - Australia, Adelaide - Australia, Carlton - Australia, Melbourne - Australia, North Fitzroy - Australia, Prahran - Australia, St Kilda - Australia",2022-12,2014-04-03,2021-09-08,OBSERVATIONAL,Not Available,Kirby Institute,OTHER_GOV,hepatitis
NCT05382351,Unknown,UNKNOWN,2022-05-10,Chronic Hepatitis B Virus Infection,"Entecavir, Entecavir combined with Tenofovir Amibufenamide",Guangzhou - China,2024-04-30,2022-05-19,2022-05-19,INTERVENTIONAL,PHASE2,Sun Yat-sen University,OTHER,hepatitis
NCT01470651,Unknown,TERMINATED,2011-10,Hepatitis C,"Armodafinil, Sugar Pill","New York City - United States, New York City - United States",2014-06,2011-11-11,2017-02-10,INTERVENTIONAL,PHASE4,"Research Foundation for Mental Hygiene, Inc.",OTHER,hepatitis
NCT01468051,Unknown,COMPLETED,2008-10,Renal Failure,"four doses of Euvax B vaccine, 20 μg (1 ml) three doses of Euvax B vaccine",No locations listed,2008-10,2011-11-09,2011-11-09,INTERVENTIONAL,NA,Tehran University of Medical Sciences,OTHER,hepatitis
NCT00304551,Unknown,COMPLETED,2006-06,"Liver Cirrhosis, Chronic Hepatitis C","peginterferon alfa-2a 180μg, peginterferon alfa-2a 90μg, ribavirin","Chugoku - Japan, Hokkaido - Japan, Kanto - Japan, Kinki - Japan, Kyusyu - Japan, Shikoku - Japan, Tohoku - Japan, Tokai - Japan",2009-12,2006-03-20,2010-06-03,INTERVENTIONAL,PHASE3,Chugai Pharmaceutical,INDUSTRY,hepatitis
NCT01380951,Unknown,UNKNOWN,2011-05,"Liver Cirrhosis, Chronic Hepatitis B",telbivudine,Suzhou - China,2012-12,2011-06-27,2011-06-27,INTERVENTIONAL,PHASE4,The Fifth People's Hospital of Suzhou,OTHER,hepatitis
NCT01170351,Unknown,COMPLETED,2005-12,Autoimmune Hepatitis,Cyclosporine-A,"Tehran - Iran, Islamic Republic of",2013-12,2010-07-27,2019-07-19,INTERVENTIONAL,PHASE3,Tehran University of Medical Sciences,OTHER,hepatitis
NCT00313287,Unknown,TERMINATED,2003-06,Hepatitis B,clevudine,"Bupyoung-dong - Korea, Republic of, Pyoung-dong - Korea, Republic of, Jung-gu - Korea, Republic of, Jung-gu - Korea, Republic of, Hak-1-dong - Korea, Republic of, Seoul - Korea, Republic of, Iksan-City - Korea, Republic of, Jeonju-city - Korea, Republic of, Daesa-dong - Korea, Republic of, Sinhung-dong - Korea, Republic of, Dogok-dong - Korea, Republic of, Pungnap-dong - Korea, Republic of, Ilsan-gu, - Korea, Republic of, Pucheon - Korea, Republic of, Seongnam-gu - Korea, Republic of, Dae myoung-dong - Korea, Republic of, Gongneung-dong - Korea, Republic of, Hagye 1-dong - Korea, Republic of, Ji-dong, - Korea, Republic of, Gaegeum-dong - Korea, Republic of, Ami-dong - Korea, Republic of, Amnam-dong - Korea, Republic of, Banpo-dong - Korea, Republic of, Shinchon- dong - Korea, Republic of, Jeo-dong - Korea, Republic of, Ilwon-dong - Korea, Republic of, Anam-dong - Korea, Republic of, Mok-dong - Korea, Republic of, Daelim-dong - Korea, Republic of, Hannam-dong - Korea, Republic of, Seoul - Korea, Republic of, Incheon - Korea, Republic of, Seoul - Korea, Republic of",Unknown Date,2006-04-12,2017-02-01,INTERVENTIONAL,PHASE3,Bukwang Pharmaceutical,INDUSTRY,hepatitis
NCT03712553,Unknown,COMPLETED,2019-03-15,Hepatitis C,"Opt-Out, Letter, Behavioral Economic Messaging, Usual Care Messaging",Philadelphia - United States,2020-10-15,2018-10-19,2020-12-01,INTERVENTIONAL,NA,University of Pennsylvania,OTHER,hepatitis
NCT04202653,Neptune,UNKNOWN,2020-01-01,Chronic Hepatitis b,"ETV, TQ-A3334, TQ-B2450",No locations listed,2020-12-31,2019-12-17,2019-12-19,INTERVENTIONAL,PHASE2,Tongji Hospital,OTHER,hepatitis
NCT01341951,G-CSF,UNKNOWN,2010-06,"Liver Failure, Acute",Granulocyte colony stimulating factor,Chandigarh - India,2011-06,2011-04-26,2011-04-26,INTERVENTIONAL,NA,"Post Graduate Institute of Medical Education and Research, Chandigarh",OTHER,hepatitis
NCT04538651,Unknown,UNKNOWN,2020-08-31,"Hepatitis B, Chronic",No interventions listed,Guangzhou - China,2021-08-31,2020-09-04,2020-09-04,OBSERVATIONAL,Not Available,Sun Yat-sen University,OTHER,hepatitis
NCT00697853,Unknown,COMPLETED,1998-11,Hepatitis B,"Engerix™-B, HBV-MPL vaccine 208129",Brussels - Belgium,1999-07,2008-06-16,2008-06-16,INTERVENTIONAL,PHASE2,GlaxoSmithKline,INDUSTRY,hepatitis
NCT02161653,Unknown,COMPLETED,2010-04,Severe Alcoholic Hepatitis,"Prednisone plus Metadoxine, Pentoxifylline plus Metadoxine",Mexico City - Mexico,2014-09,2014-06-12,2014-11-11,INTERVENTIONAL,PHASE4,Hospital General de Mexico,OTHER_GOV,hepatitis
NCT02355951,Unknown,COMPLETED,2014-12,Chronic Hepatitis B,blood draw,"Montréal - Canada, Grenoble - France, Lyon - France, Nancy - France, Paris - France, Strasbourg - France, Freiburg - Germany, Hamburg - Germany, Hannover - Germany, Mainz - Germany, München - Germany",2016-02,2015-02-04,2016-02-02,INTERVENTIONAL,NA,Transgene,INDUSTRY,hepatitis
NCT00469651,MSP3TN,UNKNOWN,2007-10,Malaria,"MSP 3 Long Synthetic Peptide, MSP3 vaccine, Hepatitis B vaccine, MSP3 candidate vaccine, Hepatitis B control vaccine",Korogwe - Tanzania,Unknown Date,2007-05-04,2007-12-14,INTERVENTIONAL,PHASE1,African Malaria Network Trust,NETWORK,hepatitis
NCT01771653,Unknown,COMPLETED,2011-09,Hepatitis C Infection,No interventions listed,Springfield - United States,2015-07,2013-01-18,2016-01-18,OBSERVATIONAL,Not Available,Southern Illinois University,OTHER,hepatitis
NCT01633554,Unknown,UNKNOWN,2011-01,Sequela of Chronic Liver Disease,No interventions listed,Altındağ - Turkey,2012-07,2012-07-04,2012-07-04,OBSERVATIONAL,Not Available,Turkiye Yuksek Ihtisas Education and Research Hospital,OTHER_GOV,hepatitis
NCT01573351,Hallmark QUAD,COMPLETED,2012-05,Hepatitis C Virus,"Asunaprevir, Daclatasvir, Peg-interferon Alfa-2a, Ribavirin","Montgomery - United States, La Jolla - United States, Los Angeles - United States, Aurora - United States, Englewood - United States, Jacksonville - United States, Miami - United States, Chicago - United States, Manhasset - United States, Chapel Hill - United States, Cincinnati - United States, Tulsa - United States, Portland - United States, Philadelphia - United States, Philadelphia - United States, Germantown - United States, Houston - United States, San Antonio - United States, Richmond - United States, Madison - United States, Ciudad De Buenos Aires - Argentina, Mar Del Plata - Argentina, Prov. Buenos Aires - Argentina, Edmonton - Canada, Vancouver - Canada, Victoria - Canada, Toronto - Canada, Montreal - Canada, Aalborg - Denmark, Hvidovre - Denmark, Odense - Denmark, Creteil - France, Montpellier Cedex 5 - France, Nice Cedex 03 - France, Paris Cedex 12 - France, Paris Cedex 14 - France, Pessac - France, Berlin - Germany, Duesseldorf - Germany, Frankfurt - Germany, Freiburg - Germany, Hamburg - Germany, Heidelberg - Germany, Tuebingen - Germany, Brescia - Italy, Cisanello (pisa) - Italy, Milano - Italy, Palermo - Italy, Bucheon-si - Korea, Republic of, Busan - Korea, Republic of, Busan - Korea, Republic of, Busan - Korea, Republic of, Daegu - Korea, Republic of, Gyeongsangnam-do - Korea, Republic of, Incheon - Korea, Republic of, Incheon - Korea, Republic of, Seoul - Korea, Republic of, Seoul - Korea, Republic of, Mexico - Mexico, Mexico City - Mexico, Amsterdam - Netherlands, Rotterdam - Netherlands, Moscow - Russian Federation, Moscow - Russian Federation, Saint-Petersburg - Russian Federation, Stavropol - Russian Federation, Tyumen - Russian Federation, Alcorcon - Spain, Barcelona - Spain, Madrid - Spain, Sevilla - Spain, Gvteborg - Sweden, Stockholm - Sweden, Bern - Switzerland, Lausanne - Switzerland, Chia-Yi - Taiwan, Kaohsiung - Taiwan, Taichung - Taiwan, Taipei - Taiwan",2013-09,2012-04-09,2015-10-09,INTERVENTIONAL,PHASE3,Bristol-Myers Squibb,INDUSTRY,hepatitis
NCT05791851,HBR2,COMPLETED,2019-10-23,"HIV Infections, Hepatitis B, Vaccine Response Impaired",No interventions listed,"Baltimore - United States, Baltimore - United States",2022-06-14,2023-03-30,2023-03-30,OBSERVATIONAL,Not Available,"University of Maryland, Baltimore",OTHER,hepatitis
NCT04220151,Unknown,UNKNOWN,2020-03-01,Hepatocellular Carcinoma,DNA methylation,No locations listed,2020-12-01,2020-01-07,2020-01-14,OBSERVATIONAL,Not Available,Assiut University,OTHER,hepatitis
NCT00725751,Unknown,COMPLETED,2007-09,"Hepatitis C, Chronic","Pegylated interferon alfa-2b (PegIFN-2b), Ribavirin",No locations listed,2011-03,2008-07-30,2015-10-02,OBSERVATIONAL,Not Available,Merck Sharp & Dohme LLC,INDUSTRY,hepatitis
NCT01891851,Unknown,COMPLETED,2007-10,Healthy,"TMC435350 200 mg, Ritonavir 100 mg",Aalst - Belgium,2008-01,2013-07-03,2013-10-14,INTERVENTIONAL,PHASE1,"Tibotec Pharmaceuticals, Ireland",INDUSTRY,hepatitis
NCT06114251,Unknown,COMPLETED,2015-01-01,Liver Transplant; Complications,Diagnosis of postoperative recurrence of liver cancer,No locations listed,2020-12-31,2023-11-02,2023-11-02,OBSERVATIONAL,Not Available,Zhejiang University,OTHER,hepatitis
NCT01259453,HVS,COMPLETED,2003-05,Hepatitis B,Vaccination to prevent hepatitis B virus infection,"Hartford - United States, Chicago - United States, Cleveland - United States",2006-08,2010-12-14,2010-12-14,INTERVENTIONAL,PHASE4,Yale University,OTHER,hepatitis
NCT00834353,Unknown,COMPLETED,2005-09,Pulmonary Tuberculosis,ATT,New Delhi - India,2008-03,2009-02-03,2009-02-03,OBSERVATIONAL,Not Available,Maulana Azad Medical College,OTHER,hepatitis
NCT01083251,Unknown,UNKNOWN,2010-03,Hepatitis B Virus,"Peginterferon + Vitamin D, Peginterferon, Sebivo, entecavir+ vitamin d","Safed, Israel - Israel, Safed - Israel",2012-02,2010-03-09,2011-01-19,INTERVENTIONAL,NA,Ziv Hospital,OTHER_GOV,hepatitis
NCT03478254,AVADI-1,COMPLETED,2017-12-01,Type 1 Diabetes Mellitus,"Influenza vaccination, Pneumococcal vaccination, Hepatitis B Virus (HBV) vaccination",Ciudad Real - Spain,2018-12-01,2018-03-27,2021-01-11,OBSERVATIONAL,Not Available,Jesús Moreno Fernández,OTHER,hepatitis
NCT00821587,Unknown,COMPLETED,2004-06,Hepatitis C,"Cyclosporine, Tacrolimus",No locations listed,2008-05,2009-01-13,2023-06-01,INTERVENTIONAL,PHASE4,University of Florida,OTHER,hepatitis
NCT00291954,Unknown,COMPLETED,2006-03,Hepatitis B,"HB-AS02V, HBVAXPRO vaccine","Aalst - Belgium, ATH - Belgium, Baudour - Belgium, Bruxelles - Belgium, Bruxelles - Belgium, Bruxelles - Belgium, Charleroi - Belgium, Edegem - Belgium, Gent - Belgium, La Louvière - Belgium, Leuven - Belgium, Montigny le tilleul - Belgium, Tournai - Belgium, Hradec Kralove - Czech Republic, Jihlava - Czech Republic, Olomouc - Czech Republic, Ostrava - Poruba - Czech Republic, Pardubice - Czech Republic, Sokolov - Czech Republic, Debrecen - Hungary, Eger - Hungary, Esztergom - Hungary, Győr - Hungary, Hatvan - Hungary, Zalaegerszeg - Hungary",2007-10,2006-02-15,2008-08-28,INTERVENTIONAL,PHASE3,Henogen,INDUSTRY,hepatitis
NCT06483451,Unknown,NOT_YET_RECRUITING,2025-01,HCV,No interventions listed,No locations listed,2025-12,2024-07-03,2024-11-29,OBSERVATIONAL,Not Available,State University of New York at Buffalo,OTHER,hepatitis
NCT04499651,LINKHCV,TERMINATED,2020-07-31,"HIV (Human Immunodeficiency Virus), Hepatitis C",Navigation,Los Angeles - United States,2021-02-22,2020-08-05,2021-02-26,INTERVENTIONAL,NA,"University of California, Los Angeles",OTHER,hepatitis
NCT00120354,Unknown,COMPLETED,2005-07-11,"Hepatitis B, Chronic","Blood Testing, Percutaneous Liver Biopsy, Lamivudine Therapy",Bethesda - United States,Unknown Date,2005-07-15,2017-07-02,INTERVENTIONAL,PHASE4,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),NIH,hepatitis
NCT04029454,NEOVAC2BK,COMPLETED,2020-10-19,Hepatitis B,birth dose vaccination against hepatitis B strategy,"Bobo-Dioulasso - Burkina Faso, Bobo-Dioulasso - Burkina Faso",2023-08-31,2019-07-23,2023-12-19,INTERVENTIONAL,NA,Institut Pasteur,INDUSTRY,hepatitis
NCT01610115,Unknown,UNKNOWN,2012-01,"Hepatitis B, Pregnancy",No interventions listed,Taoyuan - Taiwan,2013-12,2012-06-01,2012-06-01,OBSERVATIONAL,Not Available,Chang Gung Memorial Hospital,OTHER,hepatitis
NCT01884415,Unknown,COMPLETED,2012-09-07,"Hepatitis B, Cirrhosis, Awaiting Organ Transplant","HBV vaccine, HBV vaccine",Seville - Spain,2017-12,2013-06-24,2018-05-14,INTERVENTIONAL,PHASE3,Fundación Pública Andaluza para la gestión de la Investigación en Sevilla,OTHER,hepatitis
NCT03093415,Unknown,COMPLETED,2017-05-30,"Hepatitis C, Substance Use Disorders, Substance Abuse, Intravenous",elbasvir-grazoprevir (50 mg/100 mg),"Portland - United States, Portland - United States",2019-06-06,2017-03-28,2020-11-12,INTERVENTIONAL,PHASE4,Oregon Health and Science University,OTHER,hepatitis
NCT02798315,Unknown,COMPLETED,2016-05-25,Chronic Hepatitis C,No interventions listed,No locations listed,2017-06-12,2016-06-14,2018-12-31,OBSERVATIONAL,Not Available,AbbVie,INDUSTRY,hepatitis
NCT01448915,Unknown,COMPLETED,2021-03-31,"HIV Infection, Hepatitis C",No interventions listed,Baltimore - United States,2021-03-31,2011-10-07,2022-02-21,OBSERVATIONAL,Not Available,Johns Hopkins University,OTHER,hepatitis
NCT00551915,Unknown,COMPLETED,2001-05,Bacterial Infections; Virus Diseases,"AR51 (12, 10), PR51 (3, 10), PR51 (6, 10), PENTACEL™, RECOMBIVAX HB™",No locations listed,2003-01,2007-10-31,2015-10-30,INTERVENTIONAL,PHASE2,Merck Sharp & Dohme LLC,INDUSTRY,hepatitis
NCT00863785,HAA-NAC,COMPLETED,2004-04,Alcoholic Hepatitis,Corticoids plus N Acetyl Cysteine,"Abbeville - France, Beauvais - France, Besancon - France, Caen - France, Cambrai - France, Compiegne - France, Lens - France, Paris - France, Paris - France, Reims - France, Rouen - France, Saint-quentin - France, Valenciennes - France",2009-08,2009-03-18,2009-10-20,INTERVENTIONAL,PHASE3,"Centre Hospitalier Universitaire, Amiens",OTHER,hepatitis
NCT01231685,Unknown,COMPLETED,2011-12,"HIV, Hepatitis C, Liver Fibrosis","Raltegravir, Ritonavir-boosted protease inhibitor","Vancouver - Canada, Toronto - Canada, Montreal - Canada",2016-03,2010-11-01,2016-09-21,INTERVENTIONAL,PHASE2,McGill University Health Centre/Research Institute of the McGill University Health Centre,OTHER,hepatitis
NCT04493385,Unknown,UNKNOWN,2019-09-16,"Transplant; Failure, Heart, Hepatitis C",No interventions listed,Dallas - United States,2023-12,2020-07-30,2023-01-26,OBSERVATIONAL,Not Available,Baylor Research Institute,OTHER,hepatitis
NCT05686785,HEPSCAN,RECRUITING,2023-06-01,Chronic Viral Hepatitis,Transient elastography,Helsingborg - Sweden,2026-02-01,2023-01-17,2023-10-04,OBSERVATIONAL,Not Available,Lund University,OTHER,hepatitis
NCT01715415,Unknown,COMPLETED,2012-11,Chronic Hepatitis C Infection,"ABT-450/r/ABT-267, ABT-333, Ribavirin, Placebo for ABT-450/r/ABT-267, Placebo for ABT-333, Placebo for ribavirin",No locations listed,2013-11,2012-10-29,2021-08-02,INTERVENTIONAL,PHASE3,"AbbVie (prior sponsor, Abbott)",INDUSTRY,hepatitis
NCT06789315,Unknown,NOT_YET_RECRUITING,2025-01-20,Alcoholic Hepatitis,"Mycophenolate Mofetil, Prednisone",New Delhi - India,2026-01-31,2025-01-23,2025-01-23,INTERVENTIONAL,NA,"Institute of Liver and Biliary Sciences, India",OTHER,hepatitis
NCT05671315,Unknown,RECRUITING,2019-07-03,"Chronic Hepatitis B, Intermediate to High Risk of HCC","Peginterferon alfa-2b Injection, Nucleos (t) ide Analogue, Nucleos(t)ide analogue","Chengdu - China, Hefei - China, Qingdao - China, Shanghai - China, Shanghai - China, Shanghai - China, Suzhou - China, Xiamen - China, Xinxiang - China",2023-08,2023-01-04,2023-05-25,INTERVENTIONAL,NA,Qing XIe,OTHER,hepatitis
NCT02617615,Unknown,UNKNOWN,2017-12-01,Chronic Hepatitis C,"MB-110, Placebo",Taipei - Taiwan,2018-06,2015-12-01,2017-04-05,INTERVENTIONAL,PHASE1,Microbio Co Ltd,INDUSTRY,hepatitis
NCT00873652,Unknown,COMPLETED,2009-02,Healthy,"Engerix B®, a recombinant hepatitis B vaccine",Oxford - United Kingdom,2011-01,2009-04-01,2017-12-08,OBSERVATIONAL,Not Available,University of Oxford,OTHER,hepatitis
NCT02161952,Unknown,COMPLETED,2005-05,"Fibrosis, Hepatitis C Chronic","Pirfenidone, Matched equivalent placebo",No locations listed,2006-08,2014-06-12,2014-07-09,INTERVENTIONAL,PHASE2,University of Guadalajara,OTHER,hepatitis
NCT02447705,Unknown,COMPLETED,2013-06,"Disorder Related to Transplantation, Virus Diseases, Injury Due to Exposure to External Cause",telbivudine,No locations listed,2016-12-31,2015-05-19,2017-02-07,INTERVENTIONAL,PHASE3,Chang Gung Memorial Hospital,OTHER,hepatitis
NCT04659005,Unknown,COMPLETED,2021-02-01,"Hepatitis B, Hepatocellular Carcinoma","Nurse-led decision counseling, Usual care","Zhengzhou - China, Hong Kong - China",2022-01-20,2020-12-09,2022-04-06,INTERVENTIONAL,NA,Chinese University of Hong Kong,OTHER,hepatitis
NCT00005305,Unknown,COMPLETED,1987-09,"Blood Disease, Hepatitis, Viral, Human, Liver Diseases, Hemophilia A",No interventions - observational study,No locations listed,1991-09,2000-05-26,2016-06-14,OBSERVATIONAL,Not Available,"University of North Carolina, Chapel Hill",OTHER,hepatitis
NCT01779505,Unknown,COMPLETED,2013-01,Healthy Volunteers,GS-4774,Phoenix - United States,2013-08,2013-01-30,2014-01-08,INTERVENTIONAL,PHASE1,Gilead Sciences,INDUSTRY,hepatitis
NCT00493805,Unknown,TERMINATED,2007-04,"Hepatitis C, Chronic, Insulin Resistance","Combination of pegylated interferon alfa-2b and ribavirin, Combination of pegylated interferon alfa-2b and ribavirin",No locations listed,2009-10,2007-06-28,2017-04-07,INTERVENTIONAL,PHASE4,Merck Sharp & Dohme LLC,INDUSTRY,hepatitis
NCT02683005,HIP,COMPLETED,2016-09,"Hepatitis C, Pregnancy",ledipasvir/sofosbuvir,Pittsburgh - United States,2020-02-03,2016-02-17,2020-03-04,INTERVENTIONAL,PHASE1,Catherine Chappell,OTHER,hepatitis
NCT03920605,HBV,UNKNOWN,2019-02-01,"Hepatitis B, Liver Fibrosis","Tenofovir Disoproxil Fumarate, Peginterferon Alfa-2a, Peginterferon Alfa-2b",Guangzhou - China,2021-10-30,2019-04-19,2019-05-22,INTERVENTIONAL,NA,"Third Affiliated Hospital, Sun Yat-Sen University",OTHER,hepatitis
NCT00704405,Unknown,COMPLETED,2009-03-27,"Hepatitis C, Chronic","Vaniprevir, Pegylated Interferon (Peg-IFN), Ribavirin (RBV), Placebo (PBO)",No locations listed,2012-03-26,2008-06-24,2018-10-09,INTERVENTIONAL,PHASE2,Merck Sharp & Dohme LLC,INDUSTRY,hepatitis
NCT01594905,Unknown,UNKNOWN,2012-08,Chronic Hepatitis B,Entecavir + Tenofovir (MDR group),No locations listed,2014-04,2012-05-09,2014-01-31,INTERVENTIONAL,PHASE4,Yonsei University,OTHER,hepatitis
NCT02744105,Unknown,COMPLETED,2015-12,Beta Thalassemia Major,Spirulina,Tanta - Egypt,2017-12,2016-04-20,2018-09-11,INTERVENTIONAL,NA,Tanta University,OTHER,hepatitis
NCT03050905,Unknown,COMPLETED,2017-06-22,HCV Coinfection,"VEKIRAX, EXVIERA",Afula - Israel,2017-11-16,2017-02-13,2019-08-09,INTERVENTIONAL,PHASE4,"HaEmek Medical Center, Israel",OTHER,hepatitis
NCT00535847,Unknown,COMPLETED,2007-10,Hepatitis C,"Telaprevir, Ribavirin, Pegylated interferon alfa 2a","Birmingham - United States, Los Angeles - United States, San Diego - United States, San Francisco - United States, Denver - United States, Englewood - United States, Gainesville - United States, Jacksonville - United States, Jacksonville - United States, Miami - United States, Sarasota - United States, Atlanta - United States, Chicago - United States, Indianapolis - United States, Baton Rouge - United States, Portland - United States, Baltimore - United States, Boston - United States, Worcester - United States, Detroit - United States, St Louis - United States, Omaha - United States, Albuquerque - United States, Manhasset - United States, New York - United States, Durham - United States, Cincinnati - United States, Cleveland - United States, Hershey - United States, Pittsburgh - United States, Columbia - United States, Germantown - United States, Dallas - United States, Houston - United States, San Antonio - United States, Annandale - United States, Charlottesville - United States, Fairfax - United States, Richmond - United States, Vienna - Austria, Calgary - Canada, Edmonton - Canada, Vancouver - Canada, Winnipeg - Canada, Toronto - Canada, Creteil - France, Lyon - France, Nice - France, Paris - France, Pessac - France, Vandoeuvre - France, Berlin - Germany, Bonn - Germany, Cologne - Germany, Dusseldorf - Germany, Frankfurt - Germany, Hannover - Germany, Amsterdam - Netherlands, Leiden - Netherlands, Rotterdam - Netherlands, Santurce - Puerto Rico, London - United Kingdom",2010-02,2007-09-26,2014-08-05,INTERVENTIONAL,PHASE2,Vertex Pharmaceuticals Incorporated,INDUSTRY,hepatitis
