NCT ID,Acronym,Overall Status,Start Date,Conditions,Interventions,Locations,Primary Completion Date,Study First Post Date,Last Update Post Date,Study Type,Phases,Sponsor,Sponsor Type,Disease
NCT01569997,IDEM,COMPLETED,2010-05,Dementia in Nursing Home,MultiDisciplinary Team Meetings (MDTM),"Agen - France, Albi - France, Albi - France, Albi - France, Albi - France, Allaire - France, Ax-les-Thermes - France, Balma - France, Brest - France, Brest - France, Catus - France, Caussade - France, Ceignac - France, Cepet - France, Clermont L'herault - France, Colomiers - France, ERR - France, Escalquens - France, Firmi - France, Fleurance - France, Foix - France, Guer - France, L'union - France, La Roquebrussanne - France, Lamorlaye - France, Lavaur - France, Le Conquet - France, Le Mee Sur Seine - France, Lescure d'Albigeois - France, Lezat Sur Leze - France, Lherm - France, Lisle Sur Tarn - France, Lourdes - France, Marchiennes - France, Marciac - France, Marines - France, Marseille - France, Mauvezin - France, Mazamet - France, Mazeres - France, Mirande - France, Moissac - France, Montauban de Luchon - France, Montauban - France, Montpellier - France, Montredon Labessonnie - France, Mèze - France, Nailloux - France, Naucelle - France, Nice - France, Nice - France, Nice - France, Ossun - France, Pamiers - France, Panazol - France, Paris - France, Paris - France, Paris - France, Paris - France, Paris - France, Paris - France, Paris - France, Paris - France, Paris - France, Pierre Buffiere - France, Reims - France, Rieux Volvestre - France, Rodez - France, Saint Bonnet - France, Saint Lys - France, Saint Orens de Gameville - France, Saint Remy de Provence - France, Sousceyrac - France, St Gaudens - France, St Martory - France, Tarbes - France, Tarbes - France, Tinteniac - France, Toulouse - France, Toulouse - France, Toulouse - France, Toulouse - France, Toulouse - France, Toulouse - France, Toulouse - France, Toulouse - France, Toulouse - France, Valence-d'albigeois - France, Villefranche de Lauragais - France, Villemur Sur Tarn - France",2013-09,2012-04-04,2020-07-29,INTERVENTIONAL,NA,"University Hospital, Toulouse",OTHER,alzheimer's
NCT06177028,Unknown,NOT_YET_RECRUITING,2024-01-02,"Cognitive Impairment, Mild, Cognitive Dysfunction, Amyloid Plaque, Neurodegenerative Disease, Hereditary, Inflammation, Brain",Lenalidomide 10 mg,No locations listed,2026-01-02,2023-12-20,2023-12-20,INTERVENTIONAL,PHASE2,"St. Joseph's Hospital and Medical Center, Phoenix",OTHER,alzheimer's
NCT06835283,Unknown,NOT_YET_RECRUITING,2025-02,"Alzheimer&amp;#39;s Disease-related Dementia, Alzheimer Disease, RTMS Stimulation",Brain Stimulation,No locations listed,2026-02,2025-02-19,2025-02-19,INTERVENTIONAL,NA,Baylor College of Medicine,OTHER,alzheimer's
NCT05844488,DIGITAL,COMPLETED,2023-03-31,Mild Cognitive Impairment,PrecivityAD,Indianapolis - United States,2023-05-28,2023-05-06,2023-07-25,OBSERVATIONAL,Not Available,Indiana University,OTHER,alzheimer's
NCT04800588,Unknown,RECRUITING,2021-05-05,"Alzheimer Disease, Cognitive Decline, Aging",California Cognitive Assessment Battery,Berkeley - United States,2027-03-31,2021-03-16,2023-03-24,INTERVENTIONAL,NA,"Neurobehavioral Systems, Inc.",INDUSTRY,alzheimer's
NCT05094271,Unknown,RECRUITING,2021-06-30,"OSA, Sleep Apnea, Obstructive Sleep Apnea, Alzheimer Disease","Supplemental Oxygen, Continuous Positive Airway Pressure Machine, Room Air",La Jolla - United States,2025-05-20,2021-10-26,2024-12-27,INTERVENTIONAL,PHASE1,"University of California, San Diego",OTHER,alzheimer's
NCT03691428,Unknown,COMPLETED,2019-01-30,Dementia Caregiving,Wish Outcome Obstacle Plan,New Haven - United States,2021-06-30,2018-10-01,2024-02-15,INTERVENTIONAL,NA,Yale University,OTHER,alzheimer's
NCT04748861,CYCLE-AD,RECRUITING,2021-10-20,"High Intensity Exercise, Normal Cognition, Exercise Intervention",Indoor Cycling (IC),Cleveland - United States,2025-12-31,2021-02-10,2024-09-19,INTERVENTIONAL,NA,The Cleveland Clinic,OTHER,alzheimer's
NCT02831283,Unknown,COMPLETED,2016-06,Alzheimer's Disease,"11C-PBR28, 18F-Florbetaben, Lumbar puncture (optional)",New York - United States,2022-12,2016-07-13,2025-03-05,INTERVENTIONAL,PHASE2,Patrick Lao,OTHER,alzheimer's
NCT03625128,Unknown,COMPLETED,2018-01-02,"Alzheimer's Disease, Cortical Basal Syndrome, Frontotemporal Dementia, Progressive Supranuclear Palsy, Vascular Cognitive Impairment",F-18,Taoyuan City - Taiwan,2018-08-03,2018-08-10,2019-10-21,INTERVENTIONAL,PHASE1,Chang Gung Memorial Hospital,OTHER,alzheimer's
NCT00904683,EXPEDITION2,COMPLETED,2009-05,Alzheimer's Disease,"LY2062430, Placebo","Tucson - United States, Los Angeles - United States, San Diego - United States, San Francisco - United States, Santa Monica - United States, New Haven - United States, Miami - United States, Tampa Bay - United States, Hattiesburg - United States, Creve Coeur - United States, Kansas City - United States, Amherst - United States, Staten Island - United States, Portland - United States, San Antonio - United States, Seattle - United States, Bankstown - Australia, Darlinghurst - Australia, Gosford - Australia, Kogarah - Australia, Chermside - Australia, Toowoomba - Australia, Box Hill - Australia, Glen Iris - Australia, Heidelberg Heights - Australia, Melbourne - Australia, Subiaco - Australia, Aix En Provence - France, Paris - France, Rennes - France, Strasbourg - France, Toulouse - France, Berlin - Germany, Hamburg - Germany, Hannover - Germany, Mannheim - Germany, Marburg - Germany, Munchen - Germany, München - Germany, Regensburg - Germany, Biella - Italy, Boggiovara - Italy, Cassino - Italy, Chieti - Italy, Genova - Italy, Lido Di Camaiore - Italy, Milano - Italy, Rome - Italy, Ehime - Japan, Fukuoka - Japan, Hyogo - Japan, Kanagawa - Japan, Kyoto - Japan, Osaka - Japan, Shizuoka - Japan, Tokyo - Japan, Incheon - Korea, Republic of, Seongnam-Si - Korea, Republic of, Seoul - Korea, Republic of, Suwon - Korea, Republic of, Bialystok - Poland, Bydgoszcz - Poland, Gliwice - Poland, Katowice - Poland, Krakow - Poland, Lublin - Poland, Warsaw - Poland, Chelyabinsk - Russian Federation, Ekaterinburg - Russian Federation, Rostov-On-Don - Russian Federation, Saint Petersburg - Russian Federation, Barcelona - Spain, Getafe - Spain, Madrid - Spain, Plasencia - Spain, Terrassa - Spain, Joenkoeping - Sweden, Kalmar - Sweden, Lund - Sweden, Malmo - Sweden, Molndal - Sweden, Stockholm - Sweden, Umea - Sweden, Kaohsiung - Taiwan, Niao Sung Hsiang - Taiwan, Taichung - Taiwan, Taipei - Taiwan, Tao-Yuan - Taiwan, Yung-Kang, Tainan - Taiwan, Uckfield - United Kingdom, Scotland - United Kingdom, London - United Kingdom, Camberwell - United Kingdom, Sheffield - United Kingdom, Swindon - United Kingdom",2012-06,2009-05-20,2012-12-13,INTERVENTIONAL,PHASE3,Eli Lilly and Company,INDUSTRY,alzheimer's
NCT04353947,IRE,WITHDRAWN,2020-03-02,"Healthy Older Adults, Alzheimer's Disease, Parkinson's Disease","Mini Cognitive Examination (MCE), Beck Depression Inventory-II (BDI-II), Global Deterioration Scale (GDS), Memory alteration test (M@T), Spanish-Complutense Verbal Learning Test (TAVEC), Barcelona test (BT), Rey-Osterrieth Complex Figure Test (ROCFT), Frontal assessment battery (FAB), Positive and Negative Affect Scale (PANAS), Auto-Assessment Manikins (SAM)",Valencia - Spain,2020-10-30,2020-04-21,2021-05-06,OBSERVATIONAL,Not Available,University of Valencia,OTHER,alzheimer's
NCT02814045,Unknown,COMPLETED,2015-11,"Alzheimer's Disease, Obstructive Sleep Apnea",No interventions listed,"Lleida - Spain, Lleida - Spain",2017-06,2016-06-27,2021-03-22,OBSERVATIONAL,Not Available,Sociedad Española de Neumología y Cirugía Torácica,OTHER,alzheimer's
NCT06247345,Unknown,RECRUITING,2024-02-06,Alzheimer Disease,"ADEL-Y01 - healty participants, Placebo - Healthy Participants, ADEL-Y01 - MCI/AD, Placebo - MCI/AD",Anaheim - United States,2025-10-31,2024-02-07,2024-10-26,INTERVENTIONAL,PHASE1,"Alzheimer's Disease Expert Lab (ADEL), Inc.",INDUSTRY,alzheimer's
NCT02484547,EMERGE,TERMINATED,2015-09-15,Alzheimer's Disease,"Aducanumab (BIIB037), Aducanumab (BIIB037), Placebo","Birmingham - United States, Phoenix - United States, Phoenix - United States, Sun City - United States, Irvine - United States, Long Beach - United States, Los Angeles - United States, Newport Beach - United States, Oceanside - United States, Oxnard - United States, Redlands - United States, San Diego - United States, San Diego - United States, San Francisco - United States, Santa Ana - United States, Santa Rosa - United States, Stanford - United States, Aurora - United States, Thornton - United States, Fairfield - United States, New Haven - United States, Norwalk - United States, Atlantis - United States, Bradenton - United States, Brooksville - United States, Deerfield Beach - United States, Hollywood - United States, Jacksonville - United States, Ocala - United States, Orlando - United States, Tampa - United States, Atlanta - United States, Columbus - United States, Decatur - United States, Indianapolis - United States, Belmont - United States, Newton - United States, Hattiesburg - United States, Las Vegas - United States, Portsmouth - United States, Lawrenceville - United States, Latham - United States, New York - United States, New York - United States, Winston-Salem - United States, Winston-Salem - United States, Dublin - United States, Allentown - United States, Philadelphia - United States, Providence - United States, North Charleston - United States, Austin - United States, Houston - United States, Houston - United States, Salt Lake City - United States, Bennington - United States, Seattle - United States, Spokane - United States, Brasschaat - Belgium, Brugge - Belgium, Bruxelles - Belgium, Fraiture - Belgium, Gent - Belgium, Kortrijk - Belgium, Leuven - Belgium, Roeselare - Belgium, Kamloops - Canada, West Vancouver - Canada, Halifax - Canada, Kentville - Canada, Burlington - Canada, London - Canada, Ottawa - Canada, Peterborough - Canada, Toronto - Canada, Gatineau - Canada, Greenfield Park - Canada, Sherbrooke - Canada, Verdun - Canada, Helsinki - Finland, Kuopio - Finland, Turku - Finland, Marseille - France, Toulouse cedex 9 - France, Toulouse - France, Montpellier - France, Rennes cedex 09 - France, Nantes cedex 1 - France, Lille Cedex - France, Villeurbanne - France, Paris - France, Gunzburg - Germany, Mannheim - Germany, Ulm - Germany, Ulm - Germany, Bayreuth - Germany, Muenchen - Germany, Muenchen - Germany, Unterhaching - Germany, Erbach - Germany, Duesseldorf - Germany, Muenster - Germany, Siegen - Germany, Bielefeld - Germany, Mainz - Germany, Chemnitz - Germany, Leipzig - Germany, Altenburg - Germany, Berlin - Germany, Berlin - Germany, Ponderano - Italy, Tricase - Italy, Monza - Italy, Milano - Italy, Palermo - Italy, Perugia - Italy, Roma - Italy, Roma - Italy, Obu-shi - Japan, Toon-shi - Japan, Fukuoka-shi - Japan, Kurume-shi - Japan, Otake-shi - Japan, Amagasaki-shi - Japan, Himeji-shi - Japan, Himeji-shi - Japan, Kobe-shi - Japan, Kita-gun - Japan, Kyoto-shi - Japan, Kyoto-shi - Japan, Tsu-shi - Japan, Nishisonogi - Japan, Yufu-shi - Japan, Kurashiki-shi - Japan, Okayama-shi - Japan, Tsukuba-gun - Japan, Kishiwada-shi - Japan, Osaka-shi - Japan, Osaka-shi - Japan, Osaka-shi - Japan, Sennan-shi - Japan, Suita-shi - Japan, Iwata-shi - Japan, Shizuoka-shi - Japan, Shizuoka-shi - Japan, Amsterdam - Netherlands, Rotterdam - Netherlands, Bialystok - Poland, Bydgoszcz - Poland, Gdansk - Poland, Katowice - Poland, Lodz - Poland, Lubin - Poland, Lublin - Poland, Plewiska - Poland, Poznan - Poland, Rzeszow - Poland, Slaskie - Poland, Sopot - Poland, Szczecin - Poland, Warszawa - Poland, Elche - Spain, Manresa - Spain, Cordoba - Spain, Pamplona - Spain, Barcelona - Spain, Barcelona - Spain, Barcelona - Spain, Lleida - Spain, Sevilla - Spain, Malmö - Sweden, Mölndal - Sweden, Stockholm - Sweden, Uppsala - Sweden, Basel - Switzerland, Biel/Bienne - Switzerland, Geneve 14 - Switzerland, Lausanne - Switzerland, Lugano - Switzerland, Schlieren - Switzerland",2019-08-05,2015-06-29,2021-09-02,INTERVENTIONAL,PHASE3,Biogen,INDUSTRY,alzheimer's
NCT03635047,Unknown,COMPLETED,2018-11-12,"Healthy, Alzheimer Disease","AL002, Saline Solution","Delray Beach - United States, Orlando - United States, The Villages - United States, New York - United States, Melbourne - Australia, London - United Kingdom",2020-08-03,2018-08-17,2020-12-09,INTERVENTIONAL,PHASE1,Alector Inc.,INDUSTRY,alzheimer's
NCT06781333,Unknown,NOT_YET_RECRUITING,2025-03-01,"Alzheimer Disease, Agitation in Dementia",hMSC,Miami - United States,2026-06-15,2025-01-17,2025-01-17,INTERVENTIONAL,PHASE2,Bernard (Barry) Baumel,OTHER,alzheimer's
NCT02686554,Unknown,UNKNOWN,2016-01,Alzheimer Disease,Neuropsychological assessment,Berlin - Germany,2022-12,2016-02-19,2022-03-02,OBSERVATIONAL,Not Available,"Charite University, Berlin, Germany",OTHER,alzheimer's
NCT00515333,Unknown,COMPLETED,2004-08,"Dementia, Alzheimer Type","TRx0014, TRx0014, Placebo, TRx0014",No locations listed,2007-12,2007-08-13,2008-02-20,INTERVENTIONAL,PHASE2,TauRx Therapeutics Ltd,INDUSTRY,alzheimer's
NCT06148233,Unknown,RECRUITING,2023-09-15,"Positron Emission Tomography, Alzheimer Disease, Neurodegenerative Diseases",[18F]CSF-23,Shanghai - China,2024-06-16,2023-11-28,2023-11-28,INTERVENTIONAL,NA,Huashan Hospital,OTHER,alzheimer's
NCT06585787,Unknown,RECRUITING,2024-09-26,Alzheimer Disease,"KarXT, Placebo","Chandler - United States, Phoenix - United States, Scottsdale - United States, Anaheim - United States, Costa Mesa - United States, Long Beach - United States, Los Angeles - United States, Los Angeles - United States, Orange - United States, Pasadena - United States, Rancho Cucamonga - United States, Farmington - United States, Atlantis - United States, Bonita Springs - United States, Cutler Bay - United States, Daytona Beach - United States, Deerfield Beach - United States, Doral - United States, Hialeah - United States, Hialeah - United States, Homestead - United States, Homestead - United States, Miami Gardens - United States, Miami Lakes - United States, Miami Lakes - United States, Miami - United States, Miami - United States, Miami - United States, Miami - United States, Miami - United States, Miami - United States, Miami - United States, Miami - United States, Miami - United States, Miami - United States, Miami - United States, Miami - United States, Miami - United States, Miami - United States, Miami - United States, Miami - United States, Miami - United States, Ocoee - United States, Orlando - United States, Ormond Beach - United States, Port Orange - United States, Sweetwater - United States, Tampa - United States, Tampa - United States, The Villages - United States, Wellington - United States, West Palm Beach - United States, Atlanta - United States, Belmont - United States, Flowood - United States, Toms River - United States, Toms River - United States, Syracuse - United States, Woodmere - United States, Greensboro - United States, Matthews - United States, Morehead City - United States, Columbus - United States, Providence - United States, Nashville - United States, DeSoto - United States, El Paso - United States, Plano - United States, San Antonio - United States, Stafford - United States, Ciudad Autónoma de Buenos Aires - Argentina, Ciudad Autónoma de Buenos Aires - Argentina, Ciudad Autónoma de Buenos Aires - Argentina, Buenos Aires - Argentina, Ciudad Autonoma de Buenos Aires - Argentina, Cordoba - Argentina, San Rafael - Argentina, Jette - Belgium, Roeselare - Belgium, Alken - Belgium, Brugge - Belgium, Kortrijk - Belgium, Brasília - Brazil, São Paulo - Brazil, São Paulo - Brazil, São Paulo - Brazil, Rio de Janeiro - Brazil, Sao Paulo - Brazil, Plovdiv - Bulgaria, Ruse - Bulgaria, Sofia - Bulgaria, Sofia - Bulgaria, Zagreb - Croatia, Zagreb - Croatia, Zagreb - Croatia, Zagreb - Croatia, Nice - France, Toulouse - France, Toulouse - France, Tours cedex 9 - France, Böblingen - Germany, Erbach - Germany, Homburg - Germany, Berlin - Germany, Frankfurt am Main - Germany, Athens - Greece, Chaidari, Athens - Greece, Kalyftaki-N. Kifissia - Greece, Heraklion - Greece, Thessaloniki - Greece, Pécs - Hungary, Szeged - Hungary, Budapest - Hungary, Budapest - Hungary, Gyongyos - Hungary, Nagpur - India, Ashkelon - Israel, Jerusalem - Israel, Petah Tikva - Israel, Ramat -Gan - Israel, Roma - Italy, Milano - Italy, Ponderano (Biella) - Italy, Brescia - Italy, Roma - Italy, Roma - Italy, Roma - Italy, Iizuka - Japan, Koriyama - Japan, Tatebayashi-Shi - Japan, Sapporo - Japan, Himeji-Shi - Japan, Toride-shi - Japan, Takamatsu-Shi - Japan, Hadano - Japan, Kawasaki-Shi - Japan, Yokohama-Shi - Japan, Yokohama - Japan, Yokohama - Japan, Kyoto-Shi - Japan, Tsu-Shi - Japan, Sakai - Japan, Takatsuki - Japan, Kanzaki-Gun Yoshinogari-Cho - Japan, Wako-Shi - Japan, Yoshinogawa - Japan, Hachioji - Japan, Setagaya-Ku - Japan, Setagaya-Ku - Japan, Fukuoka - Japan, Hiroshima - Japan, Kumamoto - Japan, Ansan-si - Korea, Republic of, Seoul - Korea, Republic of, Seoul - Korea, Republic of, Seoul - Korea, Republic of, Yeongdeungpo-Gu - Korea, Republic of, Seoul - Korea, Republic of, Seoul - Korea, Republic of, Wroclaw - Poland, Lublin - Poland, Gdansk - Poland, Kielce - Poland, Lodz - Poland, Poznan - Poland, Guimarães - Portugal, Lisbon - Portugal, Lisbon - Portugal, Torres Vedras - Portugal, Senhora Da Hora - Portugal, Lisboa - Portugal, Bayamon - Puerto Rico, Bayamon - Puerto Rico, San Juan - Puerto Rico, San Juan - Puerto Rico, San Juan - Puerto Rico, Oradea - Romania, Bucuresti - Romania, Constanta - Romania, Craiova - Romania, Iasi - Romania, Sibiu - Romania, Beograd - Serbia, Belgrade - Serbia, Belgrade - Serbia, Belgrade - Serbia, Gornja Toponica - Serbia, Kovin - Serbia, Kragujevac - Serbia, Novi Sad - Serbia, Kosice - Slovakia, Banska Bystrica - Slovakia, Dubnica nad Váhom - Slovakia, Košice - Slovakia, Pezinok - Slovakia, Vranov nad Topľou - Slovakia, Majadahonda - Spain, Lleida - Spain, Madrid - Spain, Salamanca - Spain, Sevilla - Spain, Valladolid - Spain, Atakum - Turkey, Ankara - Turkey, Eskisehir - Turkey, Istanbul - Turkey, Izmir - Turkey, Izmir - Turkey",2026-10-30,2024-09-19,2025-03-13,INTERVENTIONAL,PHASE3,Karuna Therapeutics,INDUSTRY,alzheimer's
